Software Version,3.08.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,515,11,1,2,6,0,1,1,1,6,0,1,0,1,1,0,2,1,3,6,0,1,0,0,0,1,1,1,2,0,4,2,1,0,0,1,0,0,2,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,1,1,1,0,23,4,1,10,23,17,4,15,14,157,0,45,50,22,188,205,15,3702,1709,667,1338,2159,1980,2569,3096,1450,2390,2613,5265,7800,6191,3664,4517,12185,79807,77361,81541
,520,11,2,2,5,0,2,1,0,7,0,1,0,0,0,0,2,1,5,8,0,1,1,0,0,0,1,1,1,0,3,1,1,0,0,1,0,0,1,0,1,0,0,1,1,0,1,2,0,0,0,1,0,1,1,1,1,1,0,0,19,3,0,7,17,14,4,12,12,125,0,39,46,18,157,168,12,3051,1466,530,1098,1837,1637,2123,2602,1032,1756,1927,4201,5835,4811,2600,3239,8623,71107,69208,70216
,525,9,2,2,8,0,1,0,0,7,0,1,0,1,1,0,2,1,3,13,0,1,1,0,0,1,1,1,1,0,2,2,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,1,1,0,0,17,3,1,8,17,12,2,11,10,102,0,29,37,14,111,135,12,2267,1127,397,783,1389,1242,1542,2003,712,1236,1380,3069,4058,3432,1794,2181,5853,56742,53125,54758
,530,9,1,2,6,0,2,0,1,5,0,0,0,0,0,0,2,1,4,16,0,1,0,0,0,0,1,1,1,0,3,2,1,0,0,0,0,0,2,0,1,0,0,0,1,0,0,2,0,0,0,1,0,0,1,1,1,1,1,0,12,3,0,5,12,10,2,7,7,68,0,19,24,9,70,80,8,1303,678,250,462,853,745,876,1203,411,705,785,1744,2274,1921,1018,1230,3206,37273,31930,33622
,535,7,1,1,8,0,1,1,1,8,0,0,0,1,0,0,2,1,1,19,0,0,0,0,0,1,1,1,1,0,2,2,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,1,1,0,0,8,2,0,6,7,6,2,5,4,41,0,12,14,6,42,47,6,707,372,145,257,454,419,492,678,236,385,421,934,1195,1066,569,666,1720,23623,17632,17573
,540,10,1,1,5,0,1,0,0,9,0,0,0,0,0,0,0,0,3,18,0,0,0,0,0,0,1,2,2,0,1,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,1,1,1,0,0,0,4,1,1,3,6,3,2,4,3,31,0,7,10,4,25,29,4,434,243,87,159,270,248,324,403,144,237,261,560,729,623,341,415,1042,16118,10054,10125
,545,10,1,1,5,0,1,0,0,10,0,1,0,0,0,0,2,1,3,15,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,4,6,6,2,4,3,23,0,5,9,3,20,18,3,267,144,53,101,168,156,194,238,99,143,166,357,431,394,219,239,643,10977,5912,6018
,550,11,1,1,9,0,1,0,0,8,0,0,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,4,1,0,4,4,3,1,3,2,15,0,3,5,3,13,13,3,160,83,43,60,101,94,113,153,54,92,107,199,274,238,129,153,395,7121,3456,3444
,555,9,1,1,12,0,1,0,0,12,0,0,0,1,0,0,0,0,2,6,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,1,0,1,1,7,1,3,1,6,0,2,3,2,17,14,1,91,63,26,32,71,61,58,93,50,59,61,124,151,137,83,93,243,3759,1803,1787
,560,8,1,1,14,0,0,0,0,18,0,0,0,0,0,0,0,1,2,4,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,7,5,1,1,1,2,11,0,3,2,1,14,5,1,55,50,12,19,31,38,36,55,32,42,37,70,101,81,56,68,137,1888,946,945
,565,7,2,0,19,0,1,0,0,28,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,2,5,5,1,2,2,5,0,2,2,2,12,5,2,38,35,10,24,22,38,38,44,14,23,26,46,77,57,38,53,103,1130,591,613
,570,8,2,0,27,0,1,0,0,36,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,6,5,1,3,1,2,0,1,5,2,5,5,2,23,23,16,20,37,9,17,37,33,17,20,41,59,50,28,35,68,694,371,411
,575,8,2,0,44,0,0,0,0,58,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,1,5,0,0,1,0,7,0,2,3,1,0,10,1,15,12,9,10,20,13,27,31,9,21,12,26,30,30,20,33,51,371,225,244
,580,8,1,1,62,0,0,0,0,74,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6,0,0,0,0,3,0,1,1,1,12,2,2,8,8,20,6,4,5,19,10,8,7,3,15,22,31,14,21,24,213,151,149
,585,8,1,1,81,0,0,0,0,112,0,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,2,2,0,0,1,2,1,2,7,1,9,11,12,16,16,13,1,11,16,7,13,17,17,10,8,21,22,142,90,104
,590,7,1,0,111,0,1,0,0,143,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,1,9,0,0,2,2,7,10,2,10,16,5,11,2,4,15,6,3,4,0,4,14,27,11,16,12,87,75,74
,595,11,2,1,146,0,1,0,0,186,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,1,1,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,1,1,10,0,0,1,0,1,2,2,9,8,6,12,0,0,15,23,13,13,12,17,3,12,17,2,11,76,59,64
,600,7,2,0,210,0,0,0,0,269,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,0,1,2,1,0,0,3,2,1,6,9,2,1,21,10,0,0,11,8,2,0,6,0,10,8,11,13,6,19,55,41,42
,605,9,2,1,285,0,0,0,0,353,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,5,0,0,0,0,4,0,0,1,0,11,7,1,15,0,12,14,0,0,0,10,11,6,0,13,4,21,3,4,17,50,28,43
,610,9,1,1,351,0,1,0,0,424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,2,0,10,0,1,2,17,17,9,0,0,0,5,0,7,13,0,18,8,3,18,3,32,28,35
,615,10,1,0,431,0,0,0,0,516,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,7,1,1,0,8,0,0,1,0,0,0,0,0,7,12,0,3,13,3,0,11,8,10,0,20,9,20,16,6,26,27,33
,620,7,1,0,495,0,0,0,0,574,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,7,0,2,1,0,9,0,1,2,12,7,11,2,5,0,15,0,0,0,0,15,4,2,16,0,35,21,41
,625,4,1,0,594,0,1,0,0,656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,4,0,0,0,0,0,5,0,8,13,16,0,0,2,0,11,5,0,0,0,8,5,18,19,11,35,34,28
,630,8,1,1,706,0,1,0,0,741,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,5,5,2,0,0,1,3,0,0,0,1,0,0,0,0,0,0,8,0,0,10,5,6,10,7,18,6,17,12,11,15,14,36,30
,635,8,1,0,806,0,0,0,0,836,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,5,5,2,16,21,0,0,4,0,11,0,0,0,6,10,5,7,0,18,0,18,36,29
,640,12,2,2,934,0,0,0,0,906,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1,1,0,1,0,0,2,8,8,0,0,3,11,0,4,7,16,0,0,0,0,0,5,12,19,2,10,13,33,27
,645,5,1,1,1071,0,1,1,0,1009,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,2,0,0,0,0,6,0,0,0,2,10,0,0,4,20,0,5,0,13,0,23,10,0,4,13,2,6,14,22,0,22,43,37
,650,12,1,0,1205,0,1,0,0,1116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,2,0,0,0,0,1,0,0,0,2,2,17,9,0,0,18,0,0,0,0,8,10,17,12,1,16,0,28,9,0,7,42,19,31
,655,13,1,1,1341,0,2,0,0,1162,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4,0,0,0,2,0,0,3,0,0,0,0,2,0,1,8,8,0,0,3,12,17,0,7,10,0,9,1,25,26,25,25,53
,660,12,2,2,1410,0,1,0,0,1217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,4,0,0,1,2,5,0,0,0,7,0,3,3,0,0,10,0,0,0,0,12,0,0,5,50,0,0,6,13,0,23,24,3,0,18,39,53
,665,15,1,0,1497,0,0,0,0,1230,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4,2,0,0,12,2,1,0,0,0,0,0,4,1,0,0,2,0,0,0,0,30,0,9,6,3,0,0,0,0,24,0,14,0,32,47,64
,670,14,0,0,1505,0,0,0,0,1202,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,2,0,0,0,0,1,0,3,0,0,2,0,0,9,8,2,0,34,27,10,0,0,0,31,1,0,0,20,0,0,0,1,0,50,45,64
,675,16,1,0,1462,0,0,0,0,1161,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,1,2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,6,8,5,1,0,1,0,0,2,0,8,0,0,0,6,21,10,0,0,0,0,24,0,4,0,24,5,35,0,27,20,21,53,89
,680,16,1,1,1379,0,0,0,0,1089,0,1,0,0,0,0,1,0,6,1,0,1,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,1,6,0,2,4,0,0,0,2,17,0,0,0,0,0,0,18,0,0,20,53,38,8,15,0,0,68,17,40
,685,10,0,0,1260,0,0,0,0,977,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,2,0,0,0,0,0,0,3,3,0,0,13,0,0,3,14,0,4,13,30,18,0,0,10,18,0,32,0,28,0,56,83,44
,690,3,1,1,1157,0,0,0,0,858,0,0,1,0,0,0,0,0,3,5,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,8,0,0,0,12,0,0,0,0,11,0,0,0,12,0,19,32,0,10,0,61,32,63
,695,8,1,0,957,0,0,1,0,718,0,1,0,0,1,1,0,2,0,6,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,8,0,1,0,0,1,1,0,0,2,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,3,0,41,0,14,26,0,22,6,0,0,8,0,0,0,0,51,0,60,77,50
,700,9,0,0,795,0,0,0,1,612,1,0,1,1,1,0,1,0,6,0,0,0,1,0,0,0,0,0,1,0,3,0,0,1,0,1,0,1,1,1,2,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,2,2,0,1,0,0,1,0,2,5,0,9,6,0,15,15,9,0,40,27,7,0,25,0,13,0,9,0,36,9,45,0,70,0,79,23,57
,705,2,4,0,691,0,0,0,1,494,0,0,0,0,0,0,2,0,4,5,1,0,0,0,1,0,0,5,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,4,0,0,0,5,0,0,4,0,10,0,0,0,0,31,0,0,3,51,36,30,0,0,0,0,0,19,33,25,0,52,46,0,33,70,88,68
,710,11,0,0,520,0,1,0,0,370,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,2,0,2,1,0,0,0,0,0,2,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4,5,0,0,1,6,6,0,4,0,6,0,0,3,25,46,0,0,0,0,0,34,11,17,11,0,0,40,34,47,0,65,72,82
,715,5,0,0,355,0,2,0,0,262,0,0,0,0,0,1,0,0,3,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,2,0,1,0,0,0,1,0,1,4,0,0,0,0,13,0,0,4,2,17,14,1,0,37,0,0,0,0,13,31,0,5,34,26,0,30,42,55,34,60,67,93
,720,13,2,0,271,0,0,0,0,209,0,1,0,0,0,0,0,0,1,3,0,1,1,0,1,0,0,0,2,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,18,0,0,0,28,21,0,53,16,14,2,0,33,0,67,0,73,34,81
,725,10,0,0,196,0,1,0,0,154,0,0,0,0,0,0,0,0,7,3,0,0,0,0,1,0,0,2,1,0,4,0,1,0,0,1,0,0,2,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,2,1,1,0,2,3,1,0,9,0,2,0,0,16,1,6,0,0,0,0,4,0,0,0,0,0,32,0,5,11,0,19,19,53,28,30,34,17,80,14,99
,730,5,3,0,174,0,1,1,0,129,0,0,0,1,0,0,0,0,7,3,1,0,1,1,1,0,0,0,0,0,0,2,0,1,0,1,0,1,3,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,2,4,0,9,0,0,5,4,9,0,4,0,8,0,12,0,0,28,84,2,4,0,0,45,0,0,0,13,84,49,73
,735,13,0,4,130,0,6,0,0,95,0,1,0,0,0,1,0,0,4,5,0,0,0,0,0,0,0,0,0,1,0,3,2,0,2,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,2,1,1,0,1,0,4,4,0,0,6,1,1,0,0,0,0,7,7,5,0,0,6,26,9,44,9,4,0,38,0,36,0,15,39,42,18,23,45,0,91,51,105
,740,0,0,1,113,0,0,0,0,79,0,0,0,1,1,0,4,0,0,4,0,0,0,0,1,0,0,3,3,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,3,0,0,0,1,1,1,0,0,0,0,0,0,29,0,0,8,0,0,2,0,0,0,0,4,12,0,0,13,8,0,70,62,0,0,7,16,0,18,0,0,48,18,54,0,0,0,59,45,69
,745,0,4,0,77,0,0,0,0,53,0,0,0,2,0,0,6,0,6,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,2,1,5,0,0,0,8,0,0,0,7,9,8,0,26,0,0,0,31,0,0,0,0,75,0,0,0,0,15,66,0,53,34,132,79,163
,750,10,2,5,47,0,0,0,0,46,0,5,0,1,0,0,0,0,0,6,0,1,0,0,0,1,0,8,0,1,25,0,0,0,0,0,1,2,3,1,0,0,0,0,2,0,0,10,0,0,0,3,1,3,1,0,0,3,0,0,22,0,1,0,0,0,6,9,0,18,0,1,11,0,61,0,7,86,0,0,66,8,0,0,5,35,0,77,0,95,0,74,29,0,139,31,108
,755,13,0,0,39,0,3,0,1,35,0,0,0,0,0,2,10,0,8,0,0,0,2,0,2,0,1,1,3,0,18,5,0,0,1,0,0,0,0,1,2,2,1,0,1,1,2,0,0,0,0,3,0,3,0,4,0,0,1,0,10,0,0,0,9,10,0,11,9,0,1,0,4,1,15,49,7,0,76,0,0,0,0,42,0,0,32,60,0,0,71,53,0,34,36,25,249
,760,0,5,0,69,0,3,2,2,35,1,0,2,4,3,0,0,0,19,0,0,0,0,2,2,0,3,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,2,0,1,0,0,10,0,0,6,0,4,0,9,8,0,0,13,11,0,27,26,0,1,90,0,20,0,20,0,0,0,45,20,77,0,82,67,0,64,56,195,187
,765,0,0,8,67,0,0,2,0,12,0,0,0,3,1,0,2,0,12,3,0,0,0,0,2,0,0,0,3,2,6,1,0,1,3,2,2,1,0,0,1,0,0,0,3,1,2,0,0,1,0,0,0,3,4,0,0,3,0,1,59,0,0,0,9,0,0,0,0,23,1,8,13,0,0,0,0,108,89,0,32,0,0,0,58,50,0,83,0,0,154,71,0,40,104,52,294
,770,0,4,14,2,1,2,0,0,59,0,0,2,2,0,0,0,1,0,13,2,0,0,0,0,0,0,4,5,1,0,2,4,0,0,0,1,2,2,1,0,0,0,0,0,0,0,11,1,1,1,0,1,2,0,4,3,1,0,0,6,5,0,0,0,0,0,0,10,0,0,0,18,0,0,0,9,90,84,0,25,0,0,0,87,0,0,0,84,3,0,154,0,0,222,225,214
,775,29,0,0,16,0,0,0,0,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,3,15,9,3,2,0,1,0,4,6,0,3,0,2,0,1,0,0,2,0,3,0,0,1,3,0,3,3,4,0,0,0,0,1,0,0,0,0,0,10,79,0,8,0,11,78,0,0,0,0,0,114,79,0,0,157,0,0,0,75,0,186,0,19,0,156,145,178
,780,0,3,0,11,0,0,0,1,0,0,1,0,0,2,0,3,0,16,11,1,3,1,1,3,0,0,0,0,2,4,5,0,2,1,5,0,5,0,2,2,0,0,0,4,0,1,1,1,3,1,0,4,0,2,1,2,0,2,1,2,0,0,0,33,0,6,22,6,0,0,0,2,0,0,0,7,125,0,33,0,0,0,225,173,154,0,0,0,118,205,0,16,10,80,85,247
,785,0,4,17,0,0,0,0,0,19,1,8,2,0,2,0,4,0,7,12,3,0,1,0,1,3,3,3,4,0,2,9,0,0,0,3,0,0,3,2,0,1,1,2,0,0,1,0,0,0,2,0,2,0,0,3,0,3,0,1,4,5,1,2,35,0,5,12,13,97,0,1,29,1,0,0,0,71,0,82,52,0,0,20,223,114,0,0,55,0,0,0,4,0,322,265,160
,790,0,0,8,0,2,0,2,0,43,1,2,0,2,0,0,0,0,20,0,0,0,0,0,3,0,1,8,6,0,5,0,0,0,0,0,0,2,0,0,3,3,1,0,0,0,0,0,1,1,0,7,0,0,0,0,0,3,2,1,0,12,0,7,6,26,7,14,10,90,0,0,0,0,0,92,12,0,0,0,0,185,41,0,137,0,61,96,0,0,158,182,155,0,153,86,448
,795,35,0,5,0,0,11,0,0,66,0,3,0,2,4,0,4,3,0,25,0,12,0,0,1,0,0,11,13,3,0,3,6,4,3,4,0,5,0,1,5,5,0,4,2,0,3,0,0,0,3,11,1,0,0,3,6,4,0,1,0,0,0,0,0,6,4,41,0,0,0,0,12,0,108,63,0,0,0,151,0,129,0,62,245,126,6,49,95,0,0,188,236,163,242,374,337
,800,0,9,0,10,0,0,0,0,0,0,12,0,0,0,4,10,0,21,32,3,0,0,0,0,7,0,7,10,4,7,1,1,0,0,1,0,0,11,0,8,0,2,0,4,0,4,0,0,0,0,6,0,2,0,0,0,0,2,1,15,0,0,0,25,0,0,16,0,72,0,0,19,6,47,0,15,325,283,141,0,0,0,0,32,0,0,0,0,0,0,0,165,0,202,310,481
,805,41,6,34,0,1,11,0,2,15,0,6,3,3,2,2,7,0,0,21,0,0,0,2,0,0,0,13,0,3,9,0,2,1,0,0,0,5,0,3,1,0,2,0,0,3,0,23,0,3,2,8,0,4,4,1,0,0,0,1,0,3,0,0,66,18,4,23,0,10,0,0,38,0,64,82,0,65,0,146,197,0,0,0,72,0,53,33,243,289,209,0,64,22,190,402,560
,810,0,7,12,0,0,0,7,1,5,3,0,4,0,0,1,8,0,0,25,5,0,11,2,0,0,0,0,4,2,0,21,15,0,0,0,1,0,0,3,0,1,2,0,0,2,0,8,0,0,0,0,0,0,1,2,3,6,0,1,0,8,0,0,0,30,0,21,39,0,4,0,3,23,42,0,1,0,189,102,0,0,0,0,245,0,14,0,202,120,52,0,116,0,399,286,322
,815,0,0,20,35,1,0,4,3,75,0,4,0,0,4,2,0,0,10,28,0,6,1,1,0,0,0,22,0,0,0,9,2,0,0,0,0,5,0,0,6,7,0,0,2,0,0,0,0,3,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,9,0,40,3,130,1,0,32,24,0,117,0,123,235,58,0,0,30,477,303,0,0,0,0,0,240,0,156,0,358,486,291
,820,26,0,0,94,0,26,9,8,0,2,7,0,0,0,0,0,0,0,25,5,0,0,4,1,4,7,0,0,0,0,0,0,6,0,13,0,5,0,8,7,0,0,0,4,0,2,0,1,0,0,3,0,0,0,0,0,4,4,0,0,0,0,42,81,55,0,15,0,68,0,0,18,28,0,158,0,186,0,0,0,0,0,0,155,0,0,0,130,223,355,192,0,130,295,236,481
,825,8,0,0,102,0,15,0,0,0,3,0,12,7,0,4,18,0,22,28,0,9,6,0,4,0,0,3,0,0,0,19,13,0,0,9,0,0,0,0,0,0,2,4,3,2,8,0,0,2,4,2,0,1,7,5,0,0,3,3,0,10,2,0,0,0,19,31,23,0,1,40,0,58,243,145,34,0,0,77,184,0,0,0,76,162,0,0,48,0,0,0,144,0,350,334,793
,830,40,7,0,0,0,13,6,0,97,3,0,0,0,0,0,0,14,0,0,0,13,0,6,0,3,0,0,0,8,0,0,3,6,5,14,4,5,0,0,3,17,0,5,3,0,1,0,0,0,3,17,0,0,0,0,13,11,4,3,0,21,0,0,0,0,0,0,26,0,0,0,0,37,0,190,0,0,509,239,1001,0,0,228,0,0,0,301,362,0,280,0,0,308,413,278,665
,835,0,0,0,206,0,0,0,20,210,4,22,22,0,4,0,0,0,0,104,3,0,0,0,12,8,4,0,24,7,0,0,3,19,0,0,0,11,0,0,13,0,0,0,0,0,0,2,0,4,0,19,8,9,5,0,0,0,0,0,41,53,2,0,94,0,0,0,54,0,15,0,151,8,0,0,37,213,0,84,55,65,0,226,498,139,0,0,535,493,1075,401,0,387,1321,269,1496
,840,0,47,0,210,0,0,0,3,35,0,19,0,17,21,12,0,0,0,10,0,17,0,8,0,20,0,0,17,1,0,0,0,0,25,0,0,23,0,1,0,0,6,0,27,9,22,0,8,6,2,29,8,4,27,0,15,5,0,0,94,0,0,0,0,0,0,74,0,255,0,0,113,75,80,198,0,423,181,0,363,0,0,0,630,337,0,28,494,971,0,16,308,0,1537,966,1422
,845,0,34,0,0,19,0,13,0,0,1,0,2,14,19,3,0,0,0,128,11,0,8,20,25,22,0,0,0,26,0,23,23,27,0,27,22,14,21,33,27,26,11,5,0,0,14,0,24,0,0,0,26,0,0,1,0,5,31,8,0,0,22,0,0,0,0,0,59,0,20,0,24,165,0,385,128,0,1338,0,417,0,0,0,0,0,0,862,1500,367,950,0,1533,0,580,2615,1572
,850,0,0,0,0,0,0,25,0,522,25,0,0,25,0,22,0,18,0,152,28,0,22,0,1,10,19,0,0,0,0,0,0,28,0,3,0,0,0,0,24,0,25,23,0,20,0,0,0,21,19,0,13,26,0,39,47,45,0,35,0,0,34,0,0,0,81,147,166,0,13,301,375,223,266,0,0,1196,0,605,0,0,0,0,0,0,2509,222,816,55,1380,2412,2522,0,4577,3495,5587
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Read 17:EM Spectrum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
